StateCode,	Division,	Year	,	Month,	PCP,	TAVG,	PDSI,	PHDI,	ZNDX,	PMDI,	CDD,	HDD,	SP01,	SP02,	SP03,	SP06,	SP09,	SP12,	SP24,	TMIN,	TMAX,
04,	00,	1962	,	06,	.11,	68.2,	-.99,	-.99,	-.89,	-.99,	77,	75,	-.81,	-.4,	-1.25,	.16,	-.07,	-.05,	-.69,	53,	83.4,
04,	00,	1962	,	07,	.11,	73.8,	-1.12,	-1.12,	-.72,	-1.12,	168,	14,	-.41,	-.99,	-.53,	.69,	.02,	-.04,	-.69,	58.2,	89.4,
04,	00,	1962	,	08,	.25,	73.8,	-1.05,	-1.05,	-.12,	-1.02,	216,	5,	.3,	-.01,	-.73,	-.72,	-.05,	-.1,	-.66,	58.4,	89.3,
04,	00,	1962	,	09,	.3,	69.6,	-1.11,	-1.11,	-.51,	-1.11,	118,	34,	-.03,	-.01,	-.21,	-1.39,	.14,	-.09,	-.66,	54.4,	84.6,
04,	00,	1962	,	10,	3.94,	59.8,	1.68,	1.68,	5.03,	1.68,	22,	163,	2.23,	2.2,	2.18,	1.82,	1.2,	.44,	-.24,	47.5,	72.2,
04,	00,	1962	,	11,	1.29,	51.7,	-.45,	1.05,	-1.35,	.3,	1,	342,	-.66,	.82,	.78,	.65,	-.11,	.13,	-.63,	40.1,	63.3,
04,	00,	1962	,	12,	2.19,	45.5,	-1.03,	-1.03,	-1.89,	-1.03,	0,	501,	-.6,	-.89,	.05,	.02,	-.45,	.09,	-.64,	34.8,	56.2,
04,	00,	1963	,	01,	2.89,	40.5,	-1.42,	-1.42,	-1.49,	-1.42,	0,	636,	-.32,	-.68,	-.94,	-.25,	-.36,	.21,	-.62,	28.6,	52.3,
04,	00,	1963	,	02,	3.89,	52,	-1.4,	-1.4,	-.36,	-1.4,	4,	307,	.25,	-.14,	-.5,	-.17,	-.23,	-.56,	-.35,	41.8,	62.2,
04,	00,	1963	,	03,	3.51,	47.1,	.25,	-1,	.76,	-.49,	0,	504,	.37,	.31,	-.02,	-.02,	-.04,	-.34,	-.3,	35.9,	58.3,
04,	00,	1963	,	04,	4.39,	49,	1.77,	1.77,	4.63,	1.77,	1,	441,	1.9,	1.23,	.95,	0,	.43,	.35,	.1,	38.8,	59.2,
04,	00,	1963	,	05,	1.11,	61.4,	1.9,	1.9,	.94,	1.9,	25,	196,	.56,	1.83,	1.26,	.27,	.46,	.41,	.13,	49.3,	73.4,
04,	00,	1963	,	06,	.46,	65.8,	2.17,	2.17,	1.4,	2.17,	54,	97,	.61,	.64,	1.86,	.57,	.49,	.47,	.16,	52.6,	79,
04,	00,	1963	,	07,	.02,	72.4,	2.31,	2.31,	1.1,	2.31,	161,	16,	-1.75,	.04,	.45,	.97,	.05,	.46,	.16,	57.2,	87.6,
04,	00,	1963	,	08,	.3,	72.8,	2.37,	2.37,	.88,	2.37,	191,	7,	.55,	-.21,	.16,	1.23,	.29,	.47,	.13,	58.1,	87.5,
04,	00,	1963	,	09,	.89,	70.7,	2.6,	2.6,	1.44,	2.6,	182,	13,	1.21,	1.17,	.87,	1.93,	.64,	.55,	.19,	57,	84.4,
04,	00,	1963	,	10,	1.99,	61,	2.74,	2.74,	1.22,	2.74,	35,	133,	.9,	1.21,	1.24,	1.28,	1.19,	.26,	.36,	49.7,	72.4,
04,	00,	1963	,	11,	4.59,	49.2,	3.23,	3.23,	2.31,	3.23,	0,	386,	1.21,	1.35,	1.53,	1.51,	1.86,	.76,	.55,	39.8,	58.5,
04,	00,	1963	,	12,	.7,	43.1,	-.98,	1.92,	-2.93,	.68,	0,	543,	-1.63,	-.23,	.01,	.15,	.96,	.52,	.34,	32.8,	53.4,
04,	00,	1964	,	01,	3.58,	41,	-1.06,	1.54,	-.57,	.08,	0,	617,	-.02,	-.97,	-.29,	.03,	.07,	.64,	.48,	31.1,	51,
04,	00,	1964	,	02,	.31,	44,	-1.97,	-1.97,	-3.04,	-1.97,	0,	498,	-1.96,	-1.14,	-1.89,	-.71,	-.7,	-.01,	-.39,	30.8,	57.2,
04,	00,	1964	,	03,	2,	46.2,	-2.12,	-2.12,	-1.07,	-2.12,	0,	523,	-.46,	-1.71,	-1.21,	-.94,	-.86,	-.22,	-.48,	34.2,	58,
04,	00,	1964	,	04,	.74,	52.5,	-2.29,	-2.29,	-1.16,	-2.29,	2,	369,	-.79,	-.83,	-1.91,	-1.29,	-.96,	-.89,	-.44,	39.5,	65.5,
04,	00,	1964	,	05,	1.03,	58.2,	.27,	-1.78,	.82,	-1.35,	13,	265,	.45,	-.45,	-.7,	-2.06,	-.93,	-.92,	-.4,	45.1,	71.2,
04,	00,	1964	,	06,	.63,	66.3,	.68,	-1.16,	1.3,	-.11,	60,	93,	1.08,	.75,	-.19,	-1.2,	-.95,	-.87,	-.33,	52.8,	79.8,
04,	00,	1964	,	07,	.17,	74.8,	1.03,	-.62,	1.26,	.94,	209,	4,	.15,	.97,	.74,	-1.66,	-1.17,	-.84,	-.33,	59.7,	89.8,
04,	00,	1964	,	08,	.14,	74,	.89,	-.6,	-.11,	.84,	207,	4,	-.37,	-.26,	.57,	-.56,	-2.05,	-.88,	-.33,	59.1,	88.8,
04,	00,	1964	,	09,	.14,	66.9,	.53,	-.8,	-.8,	.28,	87,	53,	-.71,	-.87,	-.8,	-.48,	-1.33,	-1.04,	-.36,	51.7,	82.2,
04,	00,	1964	,	10,	1.07,	63.8,	.18,	-1.01,	-.88,	-.24,	65,	87,	0,	-.38,	-.48,	-.08,	-1.7,	-1.27,	-.68,	49.6,	77.9,
04,	00,	1964	,	11,	3.99,	46.1,	.78,	.78,	1.84,	.78,	0,	468,	.94,	.75,	.63,	.71,	-.13,	-1.43,	-.36,	36.6,	55.7,
04,	00,	1964	,	12,	8.47,	45,	2.39,	2.39,	5.08,	2.39,	0,	529,	1.81,	1.87,	1.74,	1.63,	1.42,	.11,	.36,	37,	52.9,
04,	00,	1965	,	01,	3.83,	43.6,	2.29,	2.29,	.44,	2.29,	0,	544,	.07,	1.17,	1.36,	1.21,	1.27,	.13,	.42,	34.8,	52.5,
04,	00,	1965	,	02,	.78,	45.7,	-.89,	1.17,	-2.66,	-.07,	0,	477,	-1.5,	-.85,	.45,	.57,	.6,	.19,	.07,	33.8,	57.6,
04,	00,	1965	,	03,	1.46,	48.4,	-1.45,	-1.45,	-1.96,	-1.45,	0,	471,	-.85,	-1.75,	-1.15,	.31,	.26,	.16,	-.16,	37.2,	59.6,
04,	00,	1965	,	04,	3.94,	52.8,	1.18,	1.18,	3.54,	1.18,	2,	353,	1.69,	.44,	-.58,	.69,	.6,	.65,	-.21,	42.8,	62.8,
04,	00,	1965	,	05,	.19,	59.3,	.78,	.78,	-.83,	.16,	18,	225,	-1.46,	1.18,	.15,	.39,	.51,	.54,	-.3,	45.9,	72.7,
04,	00,	1965	,	06,	.32,	64.7,	.89,	.89,	.55,	.54,	36,	131,	.15,	-1.14,	1.13,	-.6,	.54,	.5,	-.31,	51.3,	78.1,
04,	00,	1965	,	07,	.28,	73.3,	1.25,	1.25,	1.38,	1.25,	160,	14,	.93,	.41,	-.89,	-.76,	.6,	.51,	-.28,	58.4,	88.2,
04,	00,	1965	,	08,	.65,	73.7,	1.82,	1.82,	2.08,	1.82,	229,	3,	1.83,	1.79,	1.3,	.35,	.47,	.59,	-.23,	59.9,	87.5,
04,	00,	1965	,	09,	.16,	64.6,	-.17,	1.46,	-.51,	1.14,	56,	81,	-.6,	.55,	.67,	1.21,	-.53,	.59,	-.33,	50.5,	78.8,
04,	00,	1965	,	10,	.17,	63,	-.97,	-.97,	-2.46,	-.97,	65,	86,	-1.43,	-1.6,	-.93,	-1.44,	-1.01,	.46,	-.53,	47.5,	78.6,
04,	00,	1965	,	11,	6.17,	50.7,	1.36,	1.36,	4.07,	1.36,	0,	358,	1.83,	1.26,	1.17,	1.34,	.88,	.79,	-.34,	41.8,	59.5,
04,	00,	1965	,	12,	4.03,	40.6,	1.56,	1.56,	1.02,	1.56,	0,	628,	.29,	1.27,	.91,	.99,	1.31,	.06,	.04,	31.9,	49.4,
04,	00,	1966	,	01,	3.05,	40.8,	-.08,	1.32,	-.23,	1.13,	0,	632,	-.25,	-.07,	.73,	.52,	.37,	-.12,	-.1,	30.8,	50.9,
04,	00,	1966	,	02,	1.89,	42.1,	-.49,	.76,	-1.27,	-.16,	0,	560,	-.72,	-.73,	-.5,	.03,	.13,	.07,	.12,	31.7,	52.5,
04,	00,	1966	,	03,	1.28,	49.9,	-1.23,	-1.23,	-2.37,	-1.23,	1,	420,	-1,	-1.24,	-1.1,	-.23,	-.17,	.1,	.04,	37.7,	62,
04,	00,	1966	,	04,	.71,	57.8,	-1.72,	-1.72,	-1.86,	-1.72,	18,	236,	-.83,	-1.43,	-1.49,	-.18,	-.34,	-.45,	.05,	43.5,	72,
04,	00,	1966	,	05,	.27,	63.8,	-2.11,	-2.11,	-1.7,	-2.11,	40,	155,	-1.13,	-1.42,	-1.85,	-1.15,	-.53,	-.43,	-.02,	49.6,	78,
04,	00,	1966	,	06,	.12,	68.8,	-2.58,	-2.58,	-2.06,	-2.58,	100,	55,	-.75,	-1.51,	-1.54,	-1.5,	-.51,	-.46,	-.08,	54.3,	83.2,
04,	00,	1966	,	07,	.17,	72.9,	-2.75,	-2.75,	-1.29,	-2.75,	171,	14,	.15,	-.67,	-1.55,	-1.9,	-.32,	-.48,	-.08,	57.7,	88,
04,	00,	1966	,	08,	.15,	75.8,	-2.7,	-2.7,	-.7,	-2.7,	254,	2,	-.3,	-.21,	-.82,	-2.2,	-1.23,	-.58,	-.07,	60.6,	91,
04,	00,	1966	,	09,	.32,	69,	-2.57,	-2.57,	-.46,	-2.57,	119,	31,	.03,	-.23,	-.26,	-1.73,	-1.61,	-.54,	-.06,	54.6,	83.5,
04,	00,	1966	,	10,	.21,	60.4,	-3.01,	-3.01,	-2.09,	-3.01,	33,	133,	-1.34,	-1.28,	-1.35,	-1.99,	-2.27,	-.56,	-.14,	46.1,	74.6,
04,	00,	1966	,	11,	4.81,	51,	.79,	-1.9,	2.38,	-.87,	0,	348,	1.3,	.73,	.69,	.55,	-.78,	-.88,	-.04,	41.1,	60.8,
04,	00,	1966	,	12,	5.74,	43.8,	1.49,	-.93,	2.35,	1.05,	0,	546,	.95,	1.37,	1.02,	.98,	.45,	-.52,	-.38,	35.4,	52.2,
04,	00,	1967	,	01,	6.12,	43.5,	2.34,	2.34,	3,	2.34,	0,	554,	.83,	1.08,	1.43,	1.16,	.97,	-.01,	-.19,	33.5,	53.5,
04,	00,	1967	,	02,	.4,	46.6,	1.06,	1.06,	-3.12,	-.38,	0,	437,	-1.86,	-.21,	.28,	.45,	.38,	-.3,	-.18,	34.5,	58.6,
04,	00,	1967	,	03,	4.23,	48,	1.45,	1.45,	1.5,	.66,	1,	479,	.69,	-.61,	.08,	.62,	.6,	.29,	.14,	37.4,	58.5,
04,	00,	1967	,	04,	4.44,	44.9,	3,	3,	5.1,	3,	0,	570,	1.93,	1.44,	.29,	1.15,	.97,	.84,	.19,	35.7,	54.2,
04,	00,	1967	,	05,	.59,	60.8,	2.65,	2.65,	-.11,	2.55,	26,	186,	-.28,	1.62,	1.32,	.83,	.93,	.89,	.26,	47.2,	74.5,
04,	00,	1967	,	06,	.66,	66.1,	2.86,	2.86,	1.43,	2.86,	49,	105,	1.15,	.23,	1.74,	.6,	.98,	.96,	.3,	52.7,	79.4,
04,	00,	1967	,	07,	.2,	76.8,	3.08,	3.08,	1.55,	3.08,	263,	1,	.38,	1.12,	.27,	.31,	1.14,	.96,	.29,	61.9,	91.7,
04,	00,	1967	,	08,	.33,	77.8,	2.81,	2.81,	.15,	2.81,	318,	0,	.69,	.67,	1.16,	1.4,	.89,	.99,	.27,	62.5,	93,
04,	00,	1967	,	09,	.59,	70.8,	2.62,	2.62,	.28,	2.62,	165,	14,	.69,	.74,	.72,	1.78,	.66,	1.02,	.31,	57.4,	84.2,
04,	00,	1967	,	10,	.74,	61.6,	-.41,	1.93,	-1.24,	1.34,	52,	106,	-.42,	-.24,	-.14,	-.15,	.23,	1.12,	.38,	47.1,	76,
04,	00,	1967	,	11,	2.63,	53.4,	-.53,	1.57,	-.49,	.73,	8,	271,	.24,	-.06,	.04,	.26,	1.17,	.83,	-.01,	42.6,	64.2,
04,	00,	1967	,	12,	2.82,	39.6,	-.78,	1.11,	-.91,	-.12,	0,	651,	-.27,	-.18,	-.33,	-.23,	.59,	.36,	-.17,	29.8,	49.4,
04,	00,	1968	,	01,	3.71,	41.7,	-.87,	.83,	-.5,	-.56,	0,	594,	.03,	-.23,	-.22,	-.26,	-.25,	-.09,	-.17,	31.1,	52.3,
04,	00,	1968	,	02,	2.72,	50.1,	-1.13,	-1.13,	-1.07,	-1.13,	0,	352,	-.27,	-.24,	-.42,	-.45,	-.35,	.31,	-.03,	40.6,	59.5,
04,	00,	1968	,	03,	2.41,	50.4,	-1.36,	-1.36,	-1.02,	-1.36,	1,	404,	-.2,	-.42,	-.36,	-.54,	-.47,	.05,	.1,	38.6,	62.2,
04,	00,	1968	,	04,	.52,	54,	-1.77,	-1.77,	-1.66,	-1.77,	6,	318,	-1.18,	-.71,	-.77,	-.64,	-.66,	-.64,	.08,	40.5,	67.5,
04,	00,	1968	,	05,	.63,	60.5,	-1.73,	-1.73,	-.41,	-1.73,	25,	196,	-.2,	-1.16,	-.82,	-.75,	-.72,	-.64,	.14,	47,	74.1,
04,	00,	1968	,	06,	.21,	70,	-1.82,	-1.82,	-.81,	-1.82,	104,	52,	-.3,	-.41,	-1.2,	-.68,	-.77,	-.72,	.16,	55,	84.9,
04,	00,	1968	,	07,	.36,	75.4,	-1.77,	-1.77,	-.42,	-1.77,	229,	2,	1.39,	.32,	-.11,	-.8,	-.66,	-.68,	.18,	60.6,	90.2,
04,	00,	1968	,	08,	.53,	70.9,	.3,	-1.29,	.91,	-.77,	153,	15,	1.45,	1.7,	.96,	-.59,	-.66,	-.64,	.23,	57.5,	84.3,
04,	00,	1968	,	09,	.07,	69.1,	-.39,	-1.54,	-1.16,	-1.52,	126,	28,	-1.29,	.11,	.44,	-.99,	-.64,	-.74,	.19,	54,	84.2,
04,	00,	1968	,	10,	1.41,	59.4,	.1,	-1.28,	.3,	-1.03,	23,	164,	.36,	-.08,	.22,	-.06,	-.7,	-.63,	.34,	46.4,	72.4,
04,	00,	1968	,	11,	2.67,	49.6,	.07,	-1.17,	-.06,	-.87,	0,	368,	.27,	.3,	.13,	.3,	-.5,	-.67,	.11,	40,	59.2,
04,	00,	1968	,	12,	5.13,	40,	.59,	.59,	1.59,	.59,	0,	645,	.73,	.58,	.59,	.64,	.18,	-.22,	.02,	30.6,	49.3,
04,	00,	1969	,	01,	10.8,	42.8,	3.24,	3.24,	8.12,	3.24,	0,	558,	1.95,	1.85,	1.8,	1.77,	1.71,	.99,	.53,	34.9,	50.6,
04,	00,	1969	,	02,	7.33,	41.5,	4.36,	4.36,	4.35,	4.36,	0,	571,	1.4,	2.14,	2.17,	2.08,	2.13,	1.71,	1.28,	33.6,	49.4,
04,	00,	1969	,	03,	1.39,	47,	-.63,	3.28,	-1.88,	2.5,	0,	498,	-.91,	.67,	1.63,	1.64,	1.65,	1.43,	.98,	35.3,	58.7,
04,	00,	1969	,	04,	1.74,	53.4,	-.49,	3.01,	.21,	2.27,	7,	339,	.32,	-.59,	.64,	1.58,	1.55,	1.51,	.67,	41.1,	65.7,
04,	00,	1969	,	05,	.34,	63.7,	-.74,	2.41,	-.88,	1.31,	40,	149,	-.9,	-.17,	-.88,	1.53,	1.44,	1.48,	.66,	49.7,	77.6,
04,	00,	1969	,	06,	.6,	66.8,	-.48,	2.34,	.55,	1.42,	61,	88,	1,	-.24,	.02,	1.5,	1.5,	1.51,	.66,	54.6,	79.1,
04,	00,	1969	,	07,	.24,	75.2,	-.2,	2.33,	.68,	1.62,	220,	3,	.67,	1.07,	-.14,	.59,	1.52,	1.5,	.66,	60.4,	90,
04,	00,	1969	,	08,	.05,	76.1,	-.42,	1.85,	-.71,	.88,	268,	2,	-1.23,	-.37,	.45,	-.76,	1.53,	1.44,	.64,	59.9,	92.2,
04,	00,	1969	,	09,	.26,	70.9,	-.62,	1.42,	-.73,	.2,	149,	20,	-.17,	-.75,	-.5,	-.17,	1.45,	1.46,	.6,	56.4,	85.4,
04,	00,	1969	,	10,	1.33,	56.4,	-.39,	1.43,	.49,	.4,	10,	221,	.28,	.04,	-.16,	-.41,	.5,	1.51,	.68,	43.9,	68.9,
04,	00,	1969	,	11,	1.34,	51,	-.95,	.69,	-1.8,	-.84,	5,	317,	-.62,	-.45,	-.56,	-.46,	-1.07,	1.4,	.55,	38.7,	63.2,
04,	00,	1969	,	12,	5.18,	45.1,	.34,	.96,	1.03,	-.2,	0,	512,	.75,	.18,	.19,	.12,	.06,	1.38,	.8,	35.2,	55.1,
04,	00,	1970	,	01,	8.16,	44.7,	1.81,	2.36,	4.51,	2.28,	0,	523,	1.37,	1.38,	1.03,	.95,	.89,	1.07,	1.4,	36.2,	53.2,
04,	00,	1970	,	02,	2.16,	48.3,	-.49,	1.63,	-1.46,	.88,	0,	400,	-.56,	.74,	.92,	.6,	.62,	.16,	1.19,	37.2,	59.3,
04,	00,	1970	,	03,	2.44,	49.4,	-.72,	1.18,	-.85,	.05,	0,	427,	-.18,	-.62,	.5,	.48,	.44,	.39,	1.2,	37.8,	60.8,
04,	00,	1970	,	04,	.68,	49.9,	-.96,	.74,	-.96,	-.75,	1,	415,	-.88,	-.6,	-.9,	.3,	.26,	.22,	1.19,	37.1,	62.8,
04,	00,	1970	,	05,	.22,	62.7,	-1.26,	-1.26,	-1.2,	-1.26,	39,	150,	-1.33,	-1.55,	-.96,	.41,	.19,	.21,	1.17,	48.3,	77.1,
04,	00,	1970	,	06,	.59,	69.4,	-1.21,	-1.21,	-.22,	-1.21,	98,	55,	.98,	-.47,	-1.05,	.2,	.25,	.21,	1.2,	55.2,	83.5,
04,	00,	1970	,	07,	.13,	76.5,	-1.31,	-1.31,	-.68,	-1.31,	251,	2,	-.21,	.76,	-.57,	-1.05,	.24,	.2,	1.18,	61.3,	91.7,
04,	00,	1970	,	08,	.19,	75.1,	-1.39,	-1.39,	-.67,	-1.39,	234,	4,	-.04,	-.21,	.5,	-.82,	.45,	.22,	1.14,	59.7,	90.6,
04,	00,	1970	,	09,	.04,	67.7,	-1.67,	-1.67,	-1.26,	-1.67,	110,	35,	-1.8,	-1.11,	-1.12,	-1.57,	.12,	.19,	1.14,	51.8,	83.6,
04,	00,	1970	,	10,	.97,	58,	-1.62,	-1.62,	-.37,	-1.62,	15,	190,	-.12,	-.62,	-.66,	-1.07,	-1.21,	.12,	1.12,	44.8,	71.3,
04,	00,	1970	,	11,	6.56,	50.9,	1.5,	1.5,	4.5,	1.5,	0,	347,	1.97,	1.69,	1.56,	1.59,	.46,	.93,	1.54,	40.9,	60.9,
04,	00,	1970	,	12,	5.67,	41.2,	2.27,	2.27,	2.78,	2.27,	0,	621,	.93,	1.81,	1.66,	1.53,	1.11,	.98,	1.59,	33.4,	49,
04,	00,	1971	,	01,	2.39,	42.8,	-.37,	1.67,	-1.1,	1.12,	0,	578,	-.56,	.2,	1.02,	.85,	.73,	.04,	.69,	32.7,	52.8,
04,	00,	1971	,	02,	.72,	45.1,	-1.22,	.6,	-2.68,	-1.15,	0,	490,	-1.55,	-1.5,	-.55,	.2,	.23,	-.24,	-.1,	33.7,	56.5,
04,	00,	1971	,	03,	3.26,	48,	-.98,	.66,	.34,	-.86,	1,	469,	.25,	-.87,	-1.06,	.31,	.24,	-.02,	.12,	36.1,	59.8,
04,	00,	1971	,	04,	1.18,	51.8,	-1.02,	-1.02,	-.43,	-1.02,	2,	391,	-.22,	.06,	-.95,	.27,	.16,	.08,	.06,	39.4,	64.1,
04,	00,	1971	,	05,	1.53,	57.3,	.69,	.69,	2.07,	.69,	10,	273,	1.06,	.32,	.3,	-.33,	.28,	.3,	.22,	45.6,	69.1,
04,	00,	1971	,	06,	.41,	66.8,	1.28,	1.28,	1.99,	1.28,	69,	84,	.45,	1.05,	.33,	-.86,	.34,	.28,	.2,	52.9,	80.7,
04,	00,	1971	,	07,	.15,	75.7,	1.74,	1.74,	1.79,	1.74,	225,	3,	-.02,	.29,	1.02,	-.66,	.39,	.28,	.19,	60.8,	90.6,
04,	00,	1971	,	08,	.32,	76,	1.71,	1.71,	.44,	1.71,	285,	1,	.64,	.45,	.42,	.35,	-.29,	.3,	.23,	61.5,	90.6,
04,	00,	1971	,	09,	.56,	68.5,	1.66,	1.66,	.39,	1.66,	138,	27,	.63,	.67,	.57,	.45,	-.81,	.38,	.25,	53.9,	83.1,
04,	00,	1971	,	10,	.51,	55.9,	-.33,	1.16,	-.99,	.59,	8,	237,	-.77,	-.55,	-.44,	.19,	-.77,	.31,	.17,	42.5,	69.3,
04,	00,	1971	,	11,	2.2,	47.9,	-.45,	.88,	-.47,	.03,	0,	434,	-.02,	-.43,	-.35,	-.27,	-.06,	-.5,	.28,	36.5,	59.3,
04,	00,	1971	,	12,	5.01,	38.7,	.49,	1.29,	1.48,	1.07,	0,	703,	.68,	.4,	.15,	.22,	.28,	-.62,	.25,	30.1,	47.4,
04,	00,	1972	,	01,	1.84,	39.9,	-.59,	.56,	-1.76,	-.57,	0,	648,	-.86,	-.13,	-.24,	-.36,	-.19,	-.8,	-.58,	29.4,	50.3,
04,	00,	1972	,	02,	1.98,	46.9,	-1.05,	-1.05,	-1.55,	-1.05,	0,	429,	-.66,	-1.17,	-.53,	-.7,	-.67,	-.56,	-.54,	35.6,	58.2,
04,	00,	1972	,	03,	1.16,	54.4,	-1.98,	-1.98,	-3.12,	-1.98,	9,	315,	-1.11,	-1.26,	-1.53,	-1.06,	-1.02,	-.91,	-.69,	41.3,	67.5,
04,	00,	1972	,	04,	1.41,	53.8,	-1.9,	-1.9,	-.37,	-1.9,	8,	322,	.02,	-.95,	-1.19,	-.9,	-.98,	-.81,	-.59,	41,	66.5,
04,	00,	1972	,	05,	.46,	62.2,	-1.95,	-1.95,	-.73,	-1.95,	34,	162,	-.57,	-.36,	-1.17,	-.98,	-1.09,	-1.06,	-.56,	47.9,	76.4,
04,	00,	1972	,	06,	.4,	69.8,	-1.97,	-1.97,	-.67,	-1.97,	112,	44,	.42,	-.38,	-.3,	-1.52,	-1.08,	-1.05,	-.58,	55.5,	84.1,
04,	00,	1972	,	07,	.03,	76.5,	-2.18,	-2.18,	-1.24,	-2.18,	258,	1,	-1.54,	-.13,	-.67,	-1.38,	-.99,	-1.08,	-.59,	61.1,	91.8,
04,	00,	1972	,	08,	.19,	74,	-2.19,	-2.19,	-.72,	-2.19,	223,	3,	-.04,	-.81,	-.28,	-1.23,	-1.01,	-1.11,	-.59,	59.3,	88.6,
04,	00,	1972	,	09,	.75,	66.6,	.33,	-1.64,	1,	-1.12,	93,	49,	.99,	.78,	.45,	-.17,	-1.51,	-1.06,	-.51,	53.1,	80.1,
04,	00,	1972	,	10,	1.79,	57.3,	.72,	-1.05,	1.26,	.06,	11,	201,	.72,	.93,	.87,	.31,	-.93,	-.79,	-.39,	46.8,	67.8,
04,	00,	1972	,	11,	4.23,	46.7,	1.33,	1.33,	2.07,	1.33,	0,	449,	1.05,	1.14,	1.27,	1.2,	.03,	-.44,	-.68,	37.7,	55.7,
04,	00,	1972	,	12,	2.97,	39,	1.09,	1.09,	-.31,	.83,	0,	655,	-.19,	.39,	.52,	.58,	.38,	-.82,	-1.04,	29.9,	48,
04,	00,	1973	,	01,	6.05,	40.2,	1.95,	1.95,	2.92,	1.95,	0,	651,	.81,	.44,	.73,	.88,	.76,	-.08,	-.65,	31.1,	49.3,
04,	00,	1973	,	02,	5.35,	45.8,	2.43,	2.43,	2.02,	2.43,	0,	462,	.79,	.97,	.7,	1.08,	1.06,	.51,	-.06,	37.2,	54.4,
04,	00,	1973	,	03,	3.34,	44.9,	2.44,	2.44,	.79,	2.44,	0,	574,	.29,	.66,	.86,	.96,	.98,	.87,	-.04,	35.4,	54.3,
04,	00,	1973	,	04,	.41,	53.9,	-.61,	1.58,	-1.82,	.73,	3,	335,	-1.43,	-.26,	.3,	.68,	.78,	.7,	-.12,	41,	66.8,
04,	00,	1973	,	05,	.41,	64.3,	-.98,	.98,	-1.31,	-.44,	46,	140,	-.7,	-1.7,	-.49,	.36,	.72,	.7,	-.24,	50,	78.5,
04,	00,	1973	,	06,	.06,	71,	-1.61,	-1.61,	-2.2,	-1.61,	139,	29,	-1.13,	-1.26,	-1.88,	.46,	.62,	.65,	-.28,	56,	85.9,
04,	00,	1973	,	07,	.06,	75.1,	-2.12,	-2.12,	-2.02,	-2.12,	199,	7,	-1.03,	-1.52,	-1.65,	.08,	.55,	.66,	-.29,	59.6,	90.5,
04,	00,	1973	,	08,	.17,	73.3,	-2.17,	-2.17,	-.81,	-2.17,	188,	9,	-.16,	-.74,	-1.32,	-.7,	.3,	.66,	-.3,	58.4,	88.3,
04,	00,	1973	,	09,	.53,	67.5,	.09,	-1.86,	.26,	-1.68,	85,	52,	.57,	.33,	.02,	-1.89,	.46,	.62,	-.31,	53.1,	81.9,
04,	00,	1973	,	10,	1.91,	58.9,	.51,	-1.24,	1.3,	-.41,	21,	169,	.83,	.85,	.77,	-.12,	.25,	.65,	-.13,	45.5,	72.3,
04,	00,	1973	,	11,	6.58,	47.9,	2.06,	2.06,	4.8,	2.06,	0,	444,	1.97,	2.01,	2.04,	1.87,	.92,	1.01,	.38,	39.2,	56.7,
04,	00,	1973	,	12,	4.06,	44.8,	2.14,	2.14,	.87,	2.14,	0,	524,	.3,	1.39,	1.49,	1.47,	.89,	1.14,	.26,	36,	53.6,
04,	00,	1974	,	01,	5.67,	41.5,	2.8,	2.8,	2.64,	2.8,	0,	609,	.7,	.61,	1.36,	1.46,	1.27,	1.17,	.68,	33,	50.1,
04,	00,	1974	,	02,	1.66,	44.4,	1.95,	1.95,	-1.66,	1.2,	0,	494,	-.86,	.02,	.09,	.96,	.87,	.53,	.61,	32.7,	56.1,
04,	00,	1974	,	03,	5.4,	49.3,	2.71,	2.71,	2.87,	2.71,	1,	454,	1.14,	.21,	.49,	1.18,	1.17,	.86,	1.09,	39.3,	59.3,
04,	00,	1974	,	04,	1.77,	52.5,	2.55,	2.55,	.36,	2.55,	5,	351,	.34,	1.02,	.22,	1.07,	1.14,	1.01,	1.11,	39.9,	65.1,
04,	00,	1974	,	05,	.17,	61.4,	-.35,	1.94,	-1.04,	1.43,	27,	196,	-1.56,	-.29,	.77,	.4,	1.05,	.99,	1.09,	47.3,	75.5,
04,	00,	1974	,	06,	.13,	70.8,	-.42,	1.64,	-.31,	.95,	120,	42,	-.69,	-1.85,	-.47,	.31,	1,	.99,	1.06,	55.4,	86.2,
04,	00,	1974	,	07,	.4,	74.2,	-.43,	1.41,	-.18,	.61,	214,	4,	1.6,	.2,	-1.12,	.05,	.97,	1.04,	1.1,	59.9,	88.4,
04,	00,	1974	,	08,	.19,	73.7,	-.48,	1.17,	-.28,	.24,	195,	7,	-.04,	.87,	0,	.75,	.4,	1.04,	1.1,	58.7,	88.7,
04,	00,	1974	,	09,	.01,	71.8,	-.94,	-.94,	-1.53,	-.94,	165,	16,	-3.09,	-1.27,	-.36,	-.64,	.28,	.97,	1.03,	56.2,	87.3,
04,	00,	1974	,	10,	1.55,	60.4,	-.7,	-.7,	.44,	-.7,	23,	152,	.5,	.01,	-.04,	-.76,	0,	.95,	1.02,	47.4,	73.5,
04,	00,	1974	,	11,	1.03,	49.5,	-1.3,	-1.3,	-2.03,	-1.3,	0,	376,	-.88,	-.51,	-.78,	-.79,	.11,	.07,	.69,	38.2,	60.7,
